CUL	LATITUDE	LONGITUDE	NAME
44006	40.0139525	20.5590173	ΚΕΦΑΛΟΒΡΥΣΟ
44007	39.8236368	20.7283764	ΑΣΠΡΑΓΓΕΛΟΙ
44008	38.0348416	23.7639424	ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΙΩΑ ΝΕΑ
44009	39.4008467	20.7821262	ΔΕΡΒΙΖΙΑΝΑ
44010	39.9046298	20.8184324	ΤΣΕΠΕΛΟΒΟ
44012	39.9460866	20.5332893	ΒΗΣΣΑΝΗ
44013	39.4903768	20.9773467	ΚΑΛΕΝΤΖΙ
44014	39.8069352	21.0045436	ΓΡΕΒΕΝΙΤΙΟ
44015	40.2123324	20.8105846	ΠΥΡΣΟΓΙΑΝΝΗ
44016	39.9339539	20.6720747	ΑΡΙΣΤΗ
44017	39.6460343	20.5167403	ΒΡΟΣΙΝΑ
44018	39.8642073	20.792365	ΚΗΠΟΙ
44019	40.2709391	22.5056166	ΠΑΛΑΙΟΣΕΛΙ
44020	40.1257207	20.8143647	ΜΟΛΙΣΤΑ
44100	40.0480719	20.7528378	ΚΟΝΙΤΣΑ
44200	39.7702467	21.1828612	ΜΕΤΣΟΒΟ
45110	39.6255013	20.8387845	ΠΑΝΕΠΙΣΤΗΜΙΟ ΙΩΑΝΝΙΝ
45221	39.6650288	20.8537466	ΙΩΑΝΝΙΝΑ
45332	39.6650134	20.8518098	ΙΩΑΝΝΙΝΑ
45333	39.670496	20.8433832	ΙΩΑΝΝΙΝΑ
45444	39.6684968	20.8530123	ΙΩΑΝΝΙΝΑ
45445	39.6650288	20.8537466	ΙΩΑΝΝΙΝΑ
45500	39.6650288	20.8537466	ΙΩΑΝΝΙΝΑ
46030	39.3569163	20.439392	ΜΑΡΓΑΡΙΤΙ
46031	39.3270613	20.6066054	ΓΛΥΚΗ
46032	38.2845474	23.9224459	ΑΓΙΟΙ ΠΑΝΤΕΣ
46033	39.6693309	20.4309751	ΚΕΡΑΜΙΤΣΑ
46100	39.5061499	20.2655339	ΗΓΟΥΜΕΝΙΤΣΑ
46200	39.4632468	20.5139853	ΠΑΡΑΜΥΘΙΑ
46300	39.6003316	20.3077691	ΦΙΛΙΑΤΕΣ
47040	39.1020713	21.0837161	ΚΟΜΠΟΤΙ
47041	39.0706371	21.0184095	ΝΕΟΧΩΡΙ ΑΡΤΑΣ
47042	39.1527258	20.9222988	ΦΙΛΟΘΕΗ
47043	39.4739905	21.0809486	ΑΓΝΑΝΤΑ
47044	39.2476884	21.1614231	ΑΝΩ ΚΑΛΕΝΤΙΝΗ
47045	39.3710628	21.1837258	ΒΟΥΡΓΑΡΕΛΙ
47046	39.325412	20.9984854	ΡΟΔΑΥΓΗ
47047	39.2694952	21.3394306	ΜΗΛΙΑΝΑ
47048	39.1518738	21.1545079	ΔΗΜΑΡΙ
47100	39.1582421	20.9876839	ΑΡΤΑ
47200	39.1666357	21.0355232	ΠΕΤΑ
48060	39.2853344	20.4005005	ΠΑΡΓΑ
48061	39.162045	20.7509566	ΛΟΥΡΟΣ
48062	39.2339584	20.6002107	ΚΑΝΑΛΛΑΚΙ
48100	38.9592649	20.7517155	ΠΡΕΒΕΖΑ
48200	39.2076669	20.8809509	ΦΙΛΙΠΠΙΑΔΑ
48300	39.2528591	20.7842904	ΘΕΣΠΡΩΤΙΚΟ
49080	39.42309	20.0718612	ΛΕΥΚΙΜΜΗ
49081	39.7804082	19.7449055	ΚΑΡΟΥΣΑΔΕΣ
49082	39.1973712	20.1851948	ΓΑΙΟΣ
49083	39.7002616	19.7745528	ΣΚΡΙΠΕΡΟ
49084	39.5680167	19.8656346	ΚΑΣΤΕΛΛΑΝΟΙ
49100	39.6249838	19.9223461	ΚΕΡΚΥΡΑ
50001	40.3130857	21.3868617	ΝΕΑΠΟΛΗ
50002	40.262269	21.3246864	ΤΣΟΤΙΛΙ
50003	40.3418956	21.5118754	ΕΡΑΤΥΡΑ
50004	40.2924895	21.7848705	ΑΙΑΝΗΣ
50005	40.4888435	21.558076	ΕΜΠΟΡΙΟ
50006	40.6693131	21.833798	ΠΥΡΓΟΙ
50007	40.1933891	21.1408485	ΠΕΝΤΑΛΟΦΟΣ
50008	40.2399189	21.1636006	ΑΥΓΕΡΙΝΟΣ
50009	40.4536126	21.5242323	ΒΛΑΣΤΗ
50010	40.2642309	21.8162626	ΚΡΟΚΟΣ
50100	40.3005808	21.7898132	ΚΟΖΑΝΗ
50200	40.5129968	21.6784663	ΠΤΟΛΕΜΑΙΔΑ
50300	40.2593571	21.5498752	ΣΙΑΤΙΣΤΑ
50400	40.2545476	22.0742782	ΒΕΛΒΕΝΤΟΣ
50500	40.1858788	22.002802	ΣΕΡΒΙΑ
51030	40.1961379	21.4087583	ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΓΡΕΒΕ
51031	39.9524958	21.3626121	ΚΗΠΟΥΡΕΙΟ
51032	40.0491665	21.2035061	ΠΟΛΥΝΕΡΙ
51100	40.0837626	21.4273299	ΓΡΕΒΕΝΑ
51200	39.9257032	21.8101429	ΔΕΣΚΑΤΗ
52050	40.5042923	21.1592873	ΜΕΣΟΠΟΤΑΜΙΑ
52051	40.417311	21.0565269	ΝΕΣΤΟΡΙΟ
52052	40.5040992	21.376499	ΚΟΡΗΣΟΣ
52053	40.4139505	21.3799369	ΒΟΓΑΤΣΙΚΟ
52054	40.5356805	21.4692186	ΚΛΕΙΣΟΥΡΑ
52055	40.6717447	21.262044	ΜΑΚΡΟΧΩΡΙ
52056	40.5123692	21.3212608	ΜΑΥΡΟΧΩΡΙ
52057	40.4815615	21.287382	ΔΙΣΠΗΛΙΟ
52058	40.472505	20.9864294	ΑΚΡΙΤΕΣ
52059	40.6032699	21.3202736	ΒΙΤΣΙ
52100	40.5192691	21.2687171	ΚΑΣΤΟΡΙΑ
52200	40.4527427	21.2587379	ΑΡΓΟΣ ΟΡΕΣΤΙΚΟ
53070	40.6240689	21.7064841	ΦΙΛΩΤΑΣ
53071	40.8340111	21.5845837	ΜΕΛΙΤΗ
53072	40.6902433	21.6226189	ΞΙΝΟ ΝΕΡΟ
53073	40.5843775	21.4901672	ΛΕΧΟΒΟ
53074	40.7668788	21.6145883	ΒΕΥΗ
53075	40.6216974	21.50457	ΣΚΛΗΘΡΟ
53076	40.7584718	21.2066291	ΑΝΤΑΡΤΙΚΟ
53077	40.839882	21.1594862	ΑΓΙΟΣ ΓΕΡΜΑΝΟΣ
53078	40.6443596	21.4943237	ΝΥΜΦΑΙΟ
53100	40.7845262	21.4131222	ΦΛΩΡΙΝΑ
53200	40.6905178	21.6797432	ΑΜΥΝΤΑΙΟ
53438	40.330494	23.0419853	ΑΓΙΟΣ ΠΑΥΛΟΣ
53533	40.6713936	22.9392099	ΠΟΛΙΧΝΗ
54124	38.0185105	23.9164757	ΦΙΛΙΚΗΣ ΕΤΑΙΡΕΙΑΣ
54248	39.6771235	22.5803636	ΕΛΕΥΘΕΡΙΟ
54249	40.6023563	22.9659855	ΘΕΣΣΑΛΟΝΙΚΗ
54250	40.6021257	22.9727602	ΘΕΣΣΑΛΟΝΙΚΗ
54252	41.0267206	21.3259447	ΘΕΣΣΑΛΟΝΙΚΗ
54351	40.617032	22.9742355	ΘΕΣΣΑΛΟΝΙΚΗ
54352	40.6120795	22.9831264	ΘΕΣΣΑΛΟΝΙΚΗ
54453	40.6136319	22.9679772	ΘΕΣΣΑΛΟΝΙΚΗ
54454	40.6098708	22.9747288	ΘΕΣΣΑΛΟΝΙΚΗ
54500	40.814428	22.8683235	ΠΕΝΤΑΛΟΦΟΣ ΠΕΤΡΩΤΟ ΘΕΣΣΑΛΟΝΙΚΗΣ
54621	40.628504	22.9507099	ΘΕΣΣΑΛΟΝΙΚΗ
54622	40.6318012	22.9471962	ΘΕΣΣΑΛΟΝΙΚΗ
54623	40.6339971	22.9437701	ΘΕΣΣΑΛΟΝΙΚΗ
54624	40.6353503	22.9405516	ΘΕΣΣΑΛΟΝΙΚΗ
54625	40.6358912	22.9372038	ΘΕΣΣΑΛΟΝΙΚΗ
54626	40.6372735	22.9353009	ΘΕΣΣΑΛΟΝΙΚΗ
54627	40.6442313	22.9190152	ΘΕΣΣΑΛΟΝΙΚΗ
54628	40.6545294	22.9067883	ΘΕΣΣΑΛΟΝΙΚΗ
54629	40.6433635	22.9339563	ΘΕΣΣΑΛΟΝΙΚΗ
54630	40.6411033	22.9388444	ΘΕΣΣΑΛΟΝΙΚΗ
54631	40.6376266	22.9453289	ΘΕΣΣΑΛΟΝΙΚΗ
54632	40.6430365	22.9401863	ΘΕΣΣΑΛΟΝΙΚΗ
54633	40.6409812	22.9464999	ΘΕΣΣΑΛΟΝΙΚΗ
54634	40.6376556	22.9543476	ΘΕΣΣΑΛΟΝΙΚΗ
54635	40.6349904	22.9519038	ΘΕΣΣΑΛΟΝΙΚΗ
54636	40.6389975	22.9622564	ΑΓΙΟΣ ΠΑΥΛΟΣ
54638	40.6205372	22.9639344	ΘΕΣΣΑΛΟΝΙΚΗ
54639	40.6240131	22.9458194	ΘΕΣΣΑΛΟΝΙΚΗ
54640	40.6186627	22.9570433	ΘΕΣΣΑΛΟΝΙΚΗ
54641	40.6144782	22.9551354	ΘΕΣΣΑΛΟΝΙΚΗ
54642	40.6099673	22.9568021	ΘΕΣΣΑΛΟΝΙΚΗ
54643	40.60707	22.9526718	ΘΕΣΣΑΛΟΝΙΚΗ
54644	40.6074317	22.9598784	ΘΕΣΣΑΛΟΝΙΚΗ
54645	40.6015101	22.9525926	ΘΕΣΣΑΛΟΝΙΚΗ
54646	40.5978118	22.9543042	ΘΕΣΣΑΛΟΝΙΚΗ
54655	40.594229	22.9523189	ΘΕΣΣΑΛΟΝΙΚΗ
55131	40.5849639	22.9460941	ΚΑΛΑΜΑΡΙΑ
55132	40.5745629	22.9465596	ΚΑΛΑΜΑΡΙΑ
55133	40.5830803	22.9600784	ΚΑΛΑΜΑΡΙΑ
55134	40.5751549	22.9699237	ΚΑΛΑΜΑΡΙΑ
55135	40.5846611	22.9529208	ΚΑΛΑΜΑΡΙΑ
55236	40.5885408	23.0279289	ΠΑΝΟΡΑΜΑ
55337	40.6241099	22.9734623	ΤΡΙΑΝΔΡΙΑ
55437	40.330494	23.0419853	ΑΓΙΑ ΠΑΥΛΟΣ
55438	40.6389975	22.9622564	ΑΓΙΟΣ ΠΑΥΛΟΣ
55534	40.6027503	22.9896482	ΠΥΛΑΙΑ
55535	40.6027503	22.9896482	ΠΥΛΑΙΑ
55536	40.6027503	22.9896482	ΠΥΛΑΙΑ
56121	40.6553327	22.9215029	ΑΜΠΕΛΟΚΗΠΟΙ
56122	40.6574875	22.9115173	ΜΕΝΕΜΕΝΗ
56123	40.6541997	22.9293738	ΑΜΠΕΛΟΚΗΠΟΙ
56224	40.6670356	22.9104918	ΕΥΟΣΜΟ
56225	40.6661376	22.9037753	ΕΥΟΣΜΟΣ
56226	40.6661376	22.9037753	ΕΥΟΣΜΟΣ
56238	40.6661376	22.9037753	ΕΥΟΣΜΟΣ
56334	40.6675252	22.8969778	ΕΛΕΥΘΕΡΙΟ
56335	40.6713936	22.9392099	ΠΟΛΙΧΝΗ
56429	40.6897403	22.9541166	ΕΥΚΑΡΠΙΑ
56430	40.6664679	22.9347302	ΣΤΑΥΡΟΥΠΟΛΗ
56431	40.6709768	22.9276937	ΕΥΟΣΜΟ
56436	40.6644938	22.936658	ΣΤΑΥΡΟΥΠΟΛΗ
56437	40.6644938	22.936658	ΣΤΑΥΡΟΥΠΟΛΗ
56438	40.6661376	22.9037753	ΕΥΟΣΜΟΣ
56532	40.6595291	22.955619	ΠΟΛΙΧΝΗ
56533	40.6618023	22.9466631	ΠΟΛΙΧΝΗ
56625	40.647828	22.9504965	ΣΥΚΙΕΣ
56626	40.6525466	22.953215	ΣΥΚΙΕΣ
56727	40.6537176	22.9370206	ΝΕΑΠΟΛΗ
56728	40.6518675	22.9451596	ΝΕΑΠΟΛΗ
57001	40.5485201	23.019646	ΘΕΡΜΗ
57002	40.8181832	23.3566418	ΣΟΧΟΣ
57003	40.7165064	22.7279233	ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ
57004	40.4630928	22.8610874	ΝΕΑ ΜΗΧΑΝΙΩΝΑ
57006	40.479961	23.136778	ΒΑΣΙΛΙΚΑ ΘΕΣΣΑΛΟΝΙΚΗΣ
57007	40.7322277	22.5979872	ΧΑΛΚΗΔΩΝΑ
57008	40.6102571	22.9673278	ΙΩΝΙΑ ΘΕΣΣΑΛΟΝΙΚΗΣ
57009	40.6429179	22.859184	ΚΑΛΟΧΩΡΙ
57010	40.6416947	23.0259963	ΑΣΒΕΣΤΟΧΩΡΙ
57011	40.7325414	22.6920826	ΓΕΦΥΡΑ ΘΕΣΣΑΛΟΝΙΚΗΣ
57012	40.5725114	23.2890208	ΖΑΓΚΛΙΒΕΡΙ
57013	40.7277887	22.9205214	ΩΡΑΙΟΚΑΣΤΡΟ
57014	40.6641845	23.6960989	ΣΤΑΥΡΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ
57015	40.6257023	23.4404266	ΝΕΑ ΑΠΟΛΛΩΝ
57016	40.7522592	23.3865016	ΑΣΚΟΣ
57017	40.9292486	23.1765232	ΞΥΛΟΠΟΛΗ
57018	40.7701712	22.934224	ΜΕΛΙΣΣΟΧΩΡΙ
57019	40.49877	22.9122276	ΝΕΟΙ ΕΠΙΒΑΤΕΣ
57020	40.6376256	23.2428886	ΛΑΓΚΑΔΙΚΙΑ
57021	40.7199504	23.7069058	ΑΣΠΡΟΒΑΛΤΑ
57022	40.6903731	22.7896841	ΒΙΟΜΗΧΑΝΙΚΗ ΠΕΡΙΟΧΗ ΘΕΣΣΑΛΟΝΙΚΗΣ
57100	40.7822677	22.5735489	ΚΟΥΦΑΛΙΑ
57200	40.7512099	23.0695911	ΛΑΓΚΑΔΑΣ
57300	40.6262751	22.7307827	ΧΑΛΑΣΤΡΑ
57400	40.6717164	22.8015174	ΣΙΝΔΟΣ
57500	40.4289764	22.9304174	ΕΠΑΝΟΜΗ
58001	40.7698444	22.3138417	ΚΑΡΥΩΤΙΣΣΑ
58002	40.7965158	21.8355666	ΑΡΝΙΣΣΑ
58003	41.0555483	22.1750428	ΦΟΥΣΤΑΝΗ
58004	40.9769622	22.1315248	ΕΞΑΠΛΑΤΑΝΟΣ
58005	40.7632436	22.5260527	ΠΕΛΛΑ
58100	40.7943587	22.4144481	ΓΙΑΝΝΙΤΣΑ
58200	40.8016803	22.0439798	ΕΔΕΣΣΑ
58300	40.6872386	22.3041354	ΚΡΥΑ ΒΡΥΣΗ
58400	40.9735305	22.0610109	ΑΡΙΔΑΙΑ
58500	40.7673908	22.1539417	ΣΚΥΔΡΑ
59031	40.5200214	22.3953372	ΜΕΛΙΚΗ
59032	40.620728	22.4426038	ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΠΛΑΤΕΟΣ
59033	40.5511823	22.249713	ΜΑΚΡΟΧΩΡΙ ΗΜΑΘΙΑΣ
59034	40.676197	22.2264794	ΕΙΡΗΝΟΥΠΟΛΗ
59035	40.6350113	22.1299742	ΚΟΠΑΝΟΣ
59100	40.6810929	22.8649846	ΒΕΡΟΙΑ
59200	40.6294406	22.0688549	ΝΑΟΥΣΑ
59300	40.6279023	22.444571	ΑΛΕΞΑΝΔΡΕΙΑ
60061	40.479174	22.4845811	ΚΟΛΙΝΔΡΟΣ
60062	40.3164117	22.5846703	ΚΟΡΙΝΟΣ
60063	40.0600581	22.5627377	ΛΕΠΤΟΚΑΡΥΑ
60064	40.3723508	22.5779402	ΚΙΤΡΟΣ
60065	39.9901304	22.6238625	ΠΛΑΤΑΜΩΝΑΣ
60066	40.4472604	22.5897037	ΜΕΘΩΝΗ
60100	40.2805592	22.5058399	ΚΑΤΕΡΙΝΗ
60200	40.1029473	22.5026117	ΛΙΤΟΧΩΡΟ
60300	40.4989376	22.5415237	ΑΙΓΙΝΙΟ
61001	39.917372	22.631177	ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΕΥΖΩΝΩΝ
61002	41.0886243	22.7802415	ΧΕΡΣΟ
61003	41.2614603	22.8399193	ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΜΟΥΡΙΩΝ
61005	41.1224928	22.5104771	ΕΙΔΟΜΕΝΗ
61006	38.0056273	23.6925459	ΒΑΘΗ ΚΙΛΚΙΣ
61007	40.8970173	22.5521319	ΕΥΡΩΠΟΣ
61100	40.9937071	22.8753674	ΚΙΛΚΙΣ & ΝΕΑ ΣΑΝΤΑ
61200	40.9971976	22.5703984	ΠΟΛΥΚΑΣΤΡΟ
61300	40.946869	22.4510542	ΓΟΥΜΕΝΙΣΣΑ
61400	40.9862518	22.5406929	ΑΞΙΟΥΠΟΛΗ
62041	40.9201953	23.9742039	ΡΟΔΟΛΙΒΟΣ
62042	41.0323516	23.8279441	ΝΕΑ ΖΙΧΝΗ
62043	41.275748	23.2927645	ΝΕΟ ΠΕΤΡΙΤΣΙ
62044	41.0236769	23.6086664	ΝΕΟΣ ΣΚΟΠΟΣ
62045	41.0635479	23.958972	ΑΛΙΣΤΡΑΤΗ
62046	41.057857	23.6514405	ΧΡΥΣΟ
62047	40.9439243	24.0012717	ΠΡΩΤΗ
62048	41.0515692	23.6872775	ΠΕΝΤΑΠΟΛΗ
62049	40.8946186	23.7510711	ΜΑΥΡΟΘΑΛΑΣΣΑ
62050	41.0253005	23.7761244	ΓΑΖΩΡΟΣ
62051	40.2653649	21.8193279	ΑΓΙΟ ΠΝΕΥΜΑ
62052	40.9239562	23.8705359	ΔΡΑΒΗΣΚΟΣ
62053	41.2612832	22.9989148	ΡΟΔΟΠΟΛΗ
62054	41.0429433	23.3139811	ΣΤΡΥΜΟΝΙΚΟ
62055	41.2818182	23.0132131	ΚΑΤΩ ΠΟΡΟΙΑ
62056	40.9754787	23.9453991	ΑΓΓΙΣΤΑ
62100	41.0820427	23.4617028	ΣΕΡΡΕΣ
62121	41.090923	23.5413198	ΣΕΡΡΕΣ
62122	41.090923	23.5413198	ΣΕΡΡΕΣ
62123	41.0889468	23.5455746	ΣΕΡΡΕΣ
62124	41.090923	23.5413198	ΣΕΡΡΕΣ
62125	41.090923	23.5413198	ΣΕΡΡΕΣ
62200	40.9084768	23.5004731	ΝΙΓΡΙΤΑ
62300	41.2349471	23.3938203	ΣΙΔΗΡΟΚΑΣΤΡΟ
62400	41.1837502	23.2810087	ΗΡΑΚΛΕΙΑ
63071	40.29485	23.5427653	ΟΡΜΥΛΙΑ
63072	40.0385165	23.9395054	ΣΥΚΕΑ
63073	40.4680317	23.2794039	ΓΑΛΑΤΙΣΤΑ
63074	40.4868316	23.5963957	ΑΡΝΑΙΑ
63075	40.3975466	23.8766837	ΙΕΡΙΣΣΟΣ
63076	40.4448171	23.6813175	ΜΕΓΑΛΗ ΠΑΝΑΓΙΑ
63077	40.0480392	23.4134501	ΚΑΣΣΑΝΔΡΕΙΑ
63078	40.2488839	23.695265	ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ
63079	40.3062929	23.2071052	ΝΕΑ ΤΡΙΓΛΙΑ
63080	40.3131226	23.0632227	ΝΕΑ ΚΑΛΛΙΚΡΑΤΕΙΑ
63081	40.0926648	23.7865228	ΝΕΟΣ ΜΑΡΜΑΡΑΣ
63082	40.6391791	22.9563453	ΣΤΡΑΤΩΝΙΟ
63083	37.9524238	23.7463431	ΣΤΡΑΤΟΝΙΚΗ
63084	40.4263094	23.3239355	ΒΑΒΔΟΣ
63085	39.9880319	23.6140148	ΠΕΥΚΟΧΩΡΙ
63086	40.2565936	24.2445937	ΚΑΡΥΕΣ ΑΓΙΟΥ ΟΡΟΥΣ
63087	40.2144023	24.2219699	ΔΑΦΝΗ ΑΓΙΟΥ ΟΡΟΥΣ
63088	40.2201203	23.6688433	ΝΙΚΗΤΗ
63100	40.3816836	23.4426703	ΠΟΛΥΓΥΡΟΣ
63200	40.2409723	23.2865614	ΝΕΑ ΜΟΥΔΑΝΙΑ
64001	40.9492064	24.142372	ΝΙΚΗΣΙΑΝΗ
64002	40.6282676	24.5762096	ΛΙΜΕΝΑΡΙΑ
64003	41.0166403	24.2970744	ΚΡΗΝΙΔΕΣ
64004	40.6908469	24.7499112	ΘΑΣΟΣ
64005	40.658895	24.6927757	ΘΕΟΛΟΓΟΣ
64006	40.9624179	24.5082696	ΝΕΑ ΚΑΡΒΑΛΗ
64007	40.8385582	24.3031958	ΝΕΑ ΠΕΡΑΜΟΣ
64008	40.8614648	24.1119457	ΜΟΥΣΘΕΝΗ
64009	41.1574349	24.6363878	ΚΕΧΡΟΚΑΜΠΟΣ
64010	40.7408774	24.5772111	ΚΡΙΝΟΣ
64011	40.8600774	24.7056732	ΚΕΡΑΜΩΤΗ
64012	40.9612218	24.3617672	ΑΜΥΓΔΑΛΕΩΝΑΣ
64100	40.9156544	24.2547455	ΕΛΕΥΘΕΡΟΥΠΟΛΗ
64200	40.9880227	24.6966476	ΧΡΥΣΟΥΠΟΛΗ
65201	40.937607	24.412866	ΚΑΒΑΛΑ
65302	40.937607	24.412866	ΚΑΒΑΛΑ
65403	40.935216	24.3995818	ΚΑΒΑΛΑ
65404	40.937607	24.412866	ΚΑΒΑΛΑ
65500	41.0380853	24.3935655	ΚΑΒΑΛΑ
66031	41.0519293	24.1877003	ΚΑΛΑΜΠΑΚΙ
66032	38.5009001	22.9626001	ΚΥΡΙΑ
66033	41.3422528	23.8682585	Κ. ΝΕΥΡΟΚΟΠΙ
66034	41.0606685	24.0475546	ΦΩΤΟΛΙΒΟΣ
66035	41.267032	24.5008777	ΠΑΡΑΝΕΣΤΙ
66036	41.1918781	23.8205588	ΜΙΚΡΟΠΟΛΗ
66037	41.1667332	24.3109632	ΝΙΚΗΦΟΡΟΣ
66038	41.4040889	24.2576633	ΣΙΔΗΡΟΝΕΡΟ
66100	41.149001	24.1470796	ΔΡΑΜΑ
66200	41.1791878	23.971453	ΠΡΟΣΟΤΣΑΝΗ
66300	41.0960223	24.2313529	ΔΟΞΑΤΟ
67061	40.9814734	24.9514602	ΑΒΔΗΡΑ
67062	41.1979838	24.7055252	ΣΤΑΥΡΟΥΠΟΛΗ ΞΑΝΘΗΣ
67063	41.006589	25.1193757	ΛΑΓΟΣ
67064	41.0610542	24.9613827	ΓΕΝΙΣΕΑ
67100	41.1300361	24.8864902	ΞΑΝΘΗ
67200	40.981773	24.802714	ΕΥΛΑΛΟ
67300	41.2753636	24.9723172	ΕΧΙΝΟΣ
68001	41.5863678	26.5428404	ΝΕΑ ΒΥΣΣΑ
68002	40.4742843	25.5251947	ΣΑΜΟΘΡΑΚΗ
68003	41.027698	26.2935333	ΤΥΧΕΡΟ
68004	41.2699615	26.38509	ΛΑΒΑΡΑ
68005	41.5068046	26.2257285	ΜΙΚΡΟ ΔΕΡΕΙΟ
68006	41.5752196	26.2288126	ΚΥΠΡΙΝΟΣ
68007	41.7045906	26.2964411	ΔΙΚΑΙΑ
68008	41.6454869	26.4764421	ΚΑΣΤΑΝΙΕΣ ΕΒΡΟΥ
68009	41.370114	26.6216643	ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΠΥΘΙΟΥ
68010	41.4198507	26.2240908	ΜΕΤΑΞΑΔΕΣ
68011	41.0171751	25.955423	ΑΙΣΥΜΗ
68012	38.0218296	23.7290263	ΓΕΦΥΡΑ ΚΗΠΩΝ
68013	40.9562697	26.2680259	ΠΕΠΛΟΣ
68014	41.6237952	26.4256476	ΡΙΖΙΑ
68100	40.8457193	25.873962	ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ
68200	41.5014015	26.5310803	ΟΡΕΣΤΙΑΔΑ
68300	41.3476492	26.4956372	ΔΙΔΥΜΟΤΕΙΧΟ
68400	41.1943451	26.2992566	ΣΟΥΦΛΙ
68500	40.8942408	26.1722017	ΦΕΡΕΣ
69100	41.1224394	25.4065582	ΚΟΜΟΤΗΝΗ
69200	41.1283966	25.1850002	ΙΑΣΜΟΣ
69300	41.0243406	25.6957932	ΣΑΠΕΣ
69400	40.9765733	25.4219873	ΞΥΛΑΓΑΝΗ
69500	41.2533133	25.6833783	ΟΡΓΑΝΗ
70001	35.2304671	24.9826973	ΚΡΟΥΣΩΝΑΣ
70002	35.1307741	24.9042562	ΖΑΡΟΣ
70003	35.1379603	25.0018691	ΑΓΙΑ ΒΑΡΒΑΡΑ ΗΡΑΚΛΕΙ
70004	35.0542103	25.4099813	ΑΝΩ ΒΙΑΝΝΟΣ
70005	35.2632695	25.4226697	ΜΟΧΟΣ
70006	35.208594	25.3382657	ΚΑΣΤΕΛΛΙ
70007	35.2831684	25.4628694	ΜΑΛΙΑ
70008	35.2570701	25.2375594	ΕΠΙΣΚΟΠΗ ΗΡΑΚΛΕΙΟΥ
70009	35.0096429	24.8666147	ΠΟΜΠΙΑ
70010	35.0086682	25.155807	ΠΥΡΓΟΣ ΗΡΑΚΛΕΙΟΥ
70011	35.2168078	25.050692	ΔΑΦΝΕΣ
70012	35.0578884	24.9598591	ΑΓΙΟΙ ΔΕΚΑ
70013	35.232402	25.0281937	ΑΓΙΟΣ ΜΥΡΩΝΑΣ
70014	35.3146261	25.3953749	ΛΙΜΕΝΑΣ ΧΕΡΣΟΝΗΣΟΥ
70015	35.095973	25.3849988	ΕΜΠΑΡΟΣ
70016	35.0435187	25.0928704	ΑΣΗΜΙ
70017	35.1324304	24.9495856	ΓΕΡΓΕΡΗ
70100	35.2353169	25.1593119	ΑΡΧΑΝΕΣ
70200	35.0729318	24.7686207	ΤΥΜΠΑΚΙ
70300	35.1479034	25.2645052	ΑΡΚΑΛΟΧΩΡΙ
70400	35.0515319	24.8730367	ΜΟΙΡΕΣ
71201	35.337249	25.1333357	ΗΡΑΚΛΕΙΟ
71202	35.3413593	25.1348831	ΗΡΑΚΛΕΙΟ
71303	35.3354983	25.1156434	ΗΡΑΚΛΕΙΟ
71304	35.3336416	25.1210703	ΗΡΑΚΛΕΙΟ
71305	35.3272623	25.1299487	ΗΡΑΚΛΕΙΟ
71306	35.3330398	25.1388411	ΗΡΑΚΛΕΙΟ
71307	35.338731	25.1482491	ΗΡΑΚΛΕΙΟ
71309	36.6438096	24.3853429	ΗΡΑΚΛΕΙΟ
71409	35.3124092	25.1467825	ΗΡΑΚΛΕΙΟ
71410	35.3180714	25.1225827	ΗΡΑΚΛΕΙΟ
71414	35.3257366	25.0653991	ΓΑΖΙ
71500	35.3387352	25.1442126	ΗΡΑΚΛΕΙΟ
71601	35.3372877	25.1600453	ΝΕΑ ΑΛΙΚΑΡΝΑΣΣΟΣ
72051	35.156733	25.6442168	ΚΡΙΤΣΑ
72052	35.19954	25.4891347	ΤΖΕΡΜΙΑΔΟ
72053	35.2613505	25.7234164	ΕΛΟΥΝΤΑ
72054	35.2737073	25.5631411	ΒΡΑΧΑΣΙ
72055	35.0775276	25.941636	ΣΤΑΥΡΟΧΩΡΙ
72056	35.0804049	25.584941	ΜΑΛΕΣ
72057	35.1600226	25.9379001	ΤΟΥΡΛΩΤΗ
72058	37.6914237	26.5734432	ΦΟΥΡΝΗ
72059	35.0812107	26.099508	ΧΑΝΔΡΑΣ
72100	35.1899597	25.7164166	ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ
72200	35.0118955	25.7407452	ΙΕΡΑΠΕΤΡΑ
72300	35.2086503	26.1052329	ΣΗΤΕΙΑ
72400	35.2563455	25.6048531	ΝΕΑΠΟΛΗ ΚΡΗΤΗΣ
73001	35.2294606	23.6819128	ΠΑΛΑΙΟΧΩΡΑ
