CUL	LONGITUDE	LATITUDE	NAME	Unnamed: 4
400462	23.609460	46.762930	Cluj-Napoca	
400463	23.603590	46.765620	Cluj-Napoca	
400464	23.610240	46.764480	Cluj-Napoca	
400465	23.596970	46.775150	Cluj-Napoca	
400466	23.596970	46.775150	Cluj-Napoca	
400467	23.613890	46.764220	Cluj-Napoca	
400468	23.615150	46.764400	Cluj-Napoca	
400469	23.612910	46.757650	Cluj-Napoca	
400470	23.613740	46.758750	Cluj-Napoca	
400471	23.596970	46.775150	Cluj-Napoca	
400472	23.596970	46.775150	Cluj-Napoca	
400473	23.613440	46.766150	Cluj-Napoca	
400474	23.608630	46.761400	Cluj-Napoca	
400475	23.609240	46.758550	Cluj-Napoca	
400476	23.599890	46.777250	Cluj-Napoca	
400477	23.606800	46.761860	Cluj-Napoca	
400478	23.607520	46.754210	Cluj-Napoca	
400479	23.596970	46.775150	Cluj-Napoca	
400480	23.596970	46.775150	Cluj-Napoca	
400481	23.599890	46.777250	Cluj-Napoca	
400482	23.599890	46.777250	Cluj-Napoca	
400483	23.612620	46.760320	Cluj-Napoca	
400484	23.596970	46.775150	Cluj-Napoca	
400485	23.596970	46.775150	Cluj-Napoca	
400486	23.593100	46.757630	Cluj-Napoca	
400487	23.588140	46.757460	Cluj-Napoca	
400488	23.588820	46.759450	Cluj-Napoca	
400489	23.586140	46.754780	Cluj-Napoca	
400490	23.596970	46.775150	Cluj-Napoca	
400491	23.596970	46.775150	Cluj-Napoca	
400492	23.592130	46.754810	Cluj-Napoca	
400493	23.591750	46.753820	Cluj-Napoca	
400494	23.599390	46.755880	Cluj-Napoca	
400495	23.602270	46.749240	Cluj-Napoca	
400496	23.585550	46.742940	Cluj-Napoca	
400497	23.599890	46.777250	Cluj-Napoca	
400498	23.596970	46.775150	Cluj-Napoca	
400499	23.596970	46.775150	Cluj-Napoca	
400500	23.586140	46.754780	Cluj-Napoca	
400501	23.593700	46.749170	Cluj-Napoca	
400502	23.601270	46.759270	Cluj-Napoca	
400503	23.604080	46.756200	Cluj-Napoca	
400504	23.601840	46.757350	Cluj-Napoca	
400505	23.599640	46.755700	Cluj-Napoca	
400506	23.596970	46.775150	Cluj-Napoca	
400507	23.596970	46.775150	Cluj-Napoca	
400508	23.599890	46.777250	Cluj-Napoca	
400509	23.549380	46.758380	Cluj-Napoca	
400510	23.615080	46.646650	Cluj-Napoca	
400511	23.554110	46.761010	Cluj-Napoca	
400512	23.552760	46.762700	Cluj-Napoca	
400513	23.596970	46.775150	Cluj-Napoca	
400515	23.549530	46.756240	Cluj-Napoca	
400516	23.552020	46.757890	Cluj-Napoca	
400517	23.599890	46.777250	Cluj-Napoca	
400518	23.599890	46.777250	Cluj-Napoca	
400519	23.554110	46.761010	Cluj-Napoca	
400520	23.596970	46.775150	Cluj-Napoca	
400522	23.549380	46.758380	Cluj-Napoca	
400523	23.545400	46.755750	Cluj-Napoca	
400524	23.549380	46.758380	Cluj-Napoca	
400525	23.549530	46.756240	Cluj-Napoca	
400526	23.543010	46.753820	Cluj-Napoca	
400527	23.596970	46.775150	Cluj-Napoca	
400528	23.596970	46.775150	Cluj-Napoca	
400529	23.549530	46.756240	Cluj-Napoca	
400530	23.599890	46.777250	Cluj-Napoca	
400531	23.548030	46.756940	Cluj-Napoca	
400532	23.596970	46.775150	Cluj-Napoca	
400533	23.596970	46.775150	Cluj-Napoca	
400534	24.060830	46.705280	Cluj-Napoca	
400535	23.549120	46.754680	Cluj-Napoca	
400536	23.599890	46.777250	Cluj-Napoca	
400537	23.543410	46.750220	Cluj-Napoca	
400539	23.596970	46.775150	Cluj-Napoca	
400540	23.599890	46.777250	Cluj-Napoca	
400541	23.599890	46.777250	Cluj-Napoca	
400542	23.549080	46.755030	Cluj-Napoca	
400545	23.550550	46.750750	Cluj-Napoca	
400546	23.599890	46.777250	Cluj-Napoca	
400547	23.548960	46.752020	Cluj-Napoca	
400548	23.548020	46.751750	Cluj-Napoca	
400549	23.543410	46.750220	Cluj-Napoca	
400551	23.596970	46.775150	Cluj-Napoca	
400552	23.599890	46.777250	Cluj-Napoca	
400553	23.549310	46.750220	Cluj-Napoca	
400554	23.550550	46.750750	Cluj-Napoca	
400557	23.599890	46.777250	Cluj-Napoca	
400558	23.549380	46.758380	Cluj-Napoca	
400559	23.545120	46.755600	Cluj-Napoca	
400560	23.549530	46.756240	Cluj-Napoca	
400561	23.543010	46.753820	Cluj-Napoca	
400562	23.545960	46.756050	Cluj-Napoca	
400565	23.599890	46.777250	Cluj-Napoca	
400566	23.547630	46.758830	Cluj-Napoca	
400567	23.577000	46.769130	Cluj-Napoca	
400568	23.549410	46.762430	Cluj-Napoca	
400569	23.554720	46.761800	Cluj-Napoca	
400572	23.622140	46.782860	Cluj-Napoca	
400573	23.622660	46.781960	Cluj-Napoca	
400574	23.619500	46.781220	Cluj-Napoca	
400575	23.622660	46.781960	Cluj-Napoca	
400576	23.599890	46.777250	Cluj-Napoca	
400577	23.631370	46.783310	Cluj-Napoca	
400578	23.625500	46.783160	Cluj-Napoca	
400581	23.628560	46.780800	Cluj-Napoca	
400584	23.629190	46.782120	Cluj-Napoca	
400585	23.617700	46.781350	Cluj-Napoca	
400586	23.619500	46.781220	Cluj-Napoca	
400587	23.622070	46.784510	Cluj-Napoca	
400591	23.621230	46.775270	Cluj-Napoca	
400592	23.625050	46.773030	Cluj-Napoca	
400593	23.634930	46.777340	Cluj-Napoca	
400594	23.634330	46.776050	Cluj-Napoca	
400595	23.596970	46.775150	Cluj-Napoca	
400596	23.596970	46.775150	Cluj-Napoca	
400597	23.623770	46.778950	Cluj-Napoca	
400598	23.627250	46.778570	Cluj-Napoca	
400599	23.615720	46.778620	Cluj-Napoca	
400600	23.629970	46.777560	Cluj-Napoca	
400601	23.637150	46.779380	Cluj-Napoca	
400602	23.596970	46.775150	Cluj-Napoca	
400603	23.596970	46.775150	Cluj-Napoca	
400604	23.601490	46.774780	Cluj-Napoca	
400605	23.585850	46.783890	Cluj-Napoca	
400606	23.608020	46.778130	Cluj-Napoca	
400607	23.596970	46.775150	Cluj-Napoca	
400608	23.596970	46.775150	Cluj-Napoca	
400609	23.608870	46.776300	Cluj-Napoca	
400610	23.599890	46.777250	Cluj-Napoca	
400611	23.596970	46.775150	Cluj-Napoca	
400612	23.596970	46.775150	Cluj-Napoca	
400613	23.603390	46.780620	Cluj-Napoca	
400614	23.610090	46.780310	Cluj-Napoca	
400615	23.609920	46.782350	Cluj-Napoca	
400616	23.607900	46.783100	Cluj-Napoca	
400617	23.596970	46.775150	Cluj-Napoca	
400618	23.596970	46.775150	Cluj-Napoca	
400619	23.611950	46.779950	Cluj-Napoca	
400620	23.613970	46.786300	Cluj-Napoca	
400621	23.616230	46.779480	Cluj-Napoca	
400622	23.596970	46.775150	Cluj-Napoca	
400623	23.596970	46.775150	Cluj-Napoca	
400624	23.622140	46.782860	Cluj-Napoca	
400625	23.615020	46.787780	Cluj-Napoca	
400626	23.616560	46.783640	Cluj-Napoca	
400627	23.840540	46.585820	Cluj-Napoca	
400628	23.619090	46.788130	Cluj-Napoca	
400629	23.613130	46.785280	Cluj-Napoca	
400630	23.596970	46.775150	Cluj-Napoca	
400631	23.596970	46.775150	Cluj-Napoca	
400632	23.614710	46.780830	Cluj-Napoca	
400633	23.615980	46.674000	Cluj-Napoca	
400634	23.621760	46.787120	Cluj-Napoca	
400635	23.587890	46.602650	Cluj-Napoca	
400636	23.608120	46.779780	Cluj-Napoca	
400637	23.622660	46.783710	Cluj-Napoca	
400638	23.596970	46.775150	Cluj-Napoca	
400639	23.596970	46.775150	Cluj-Napoca	
400640	23.615020	46.787780	Cluj-Napoca	
400641	23.637420	46.796110	Cluj-Napoca	
400642	23.606690	46.799340	Cluj-Napoca	
400643	23.596970	46.775150	Cluj-Napoca	
400644	23.596970	46.775150	Cluj-Napoca	
400645	23.602580	46.795520	Cluj-Napoca	
400646	23.608630	46.805250	Cluj-Napoca	
400647	23.599890	46.777250	Cluj-Napoca	
400648	23.596970	46.775150	Cluj-Napoca	
400649	23.596970	46.775150	Cluj-Napoca	
400650	23.560390	46.756980	Cluj-Napoca	
400651	23.564930	46.758820	Cluj-Napoca	
400652	23.560400	46.757820	Cluj-Napoca	
400653	23.596970	46.775150	Cluj-Napoca	
400655	23.560630	46.755410	Cluj-Napoca	
400656	23.566190	46.750580	Cluj-Napoca	
400657	23.563120	46.754860	Cluj-Napoca	
400658	23.565880	46.761310	Cluj-Napoca	
400659	23.563440	46.761820	Cluj-Napoca	
400660	23.565700	46.762040	Cluj-Napoca	
400663	23.560280	46.759130	Cluj-Napoca	
400664	23.572370	46.761290	Cluj-Napoca	
400667	23.555090	46.753540	Cluj-Napoca	
400668	23.554630	46.752380	Cluj-Napoca	
400669	23.560200	46.753090	Cluj-Napoca	
400670	23.596970	46.775150	Cluj-Napoca	
400671	23.596970	46.775150	Cluj-Napoca	
400672	23.560200	46.753090	Cluj-Napoca	
400675	23.560200	46.753090	Cluj-Napoca	
400676	23.561830	46.749720	Cluj-Napoca	
400677	23.596970	46.775150	Cluj-Napoca	
400678	23.596970	46.775150	Cluj-Napoca	
400679	23.560200	46.753090	Cluj-Napoca	
400680	23.558940	46.751740	Cluj-Napoca	
400681	23.560210	46.751610	Cluj-Napoca	
400682	23.561870	46.752920	Cluj-Napoca	
400683	23.596970	46.775150	Cluj-Napoca	
400684	23.596970	46.775150	Cluj-Napoca	
400685	23.560200	46.753090	Cluj-Napoca	
400686	23.566190	46.750580	Cluj-Napoca	
400687	23.587580	46.768700	Cluj-Napoca	
400688	23.596970	46.775150	Cluj-Napoca	
400689	23.596970	46.775150	Cluj-Napoca	
400690	23.628560	46.780800	Cluj-Napoca	
400691	23.621230	46.775270	Cluj-Napoca	
400692	23.617480	46.775530	Cluj-Napoca	
400693	23.618300	46.777440	Cluj-Napoca	
400696	23.563150	46.770480	Cluj-Napoca	
400697	23.569870	46.768650	Cluj-Napoca	
400698	23.566350	46.770990	Cluj-Napoca	
400699	23.577490	46.772080	Cluj-Napoca	
401001	23.790640	46.566280	Turda	
401002	23.807060	46.558260	Turda	
401003	23.873790	46.550740	Turda	
401006	23.790640	46.566280	Turda	
401007	23.800810	46.559400	Turda	
401008	23.873790	46.550740	Turda	
401009	23.806380	46.560920	Turda	
401012	23.804520	46.555590	Turda	
401013	23.790640	46.566280	Turda	
401014	23.802150	46.555570	Turda	
401015	23.799410	46.556840	Turda	
401016	23.797460	46.556380	Turda	
401017	23.801900	46.553610	Turda	
401018	23.802720	46.554400	Turda	
401021	23.808530	46.554760	Turda	
401022	23.809460	46.556200	Turda	
401023	23.790640	46.566280	Turda	
401024	23.808080	46.558420	Turda	
401025	23.810060	46.559980	Turda	
401026	23.806970	46.560350	Turda	
401027	23.806640	46.559320	Turda	
401030	23.790640	46.566280	Turda	
401031	23.808080	46.558420	Turda	
401032	23.806380	46.560920	Turda	
401033	23.813340	46.560300	Turda	
401036	23.790640	46.566280	Turda	
401037	23.801620	46.561590	Turda	
401038	23.809460	46.556200	Turda	
401039	23.813880	46.555110	Turda	
401040	23.808530	46.554760	Turda	
401041	23.804270	46.556190	Turda	
401042	23.816060	46.556120	Turda	
401044	23.817090	46.558060	Turda	
401045	23.811030	46.556550	Turda	
401046	23.816060	46.556120	Turda	
401047	23.802260	46.562280	Turda	
401048	23.790640	46.566280	Turda	
401049	23.811130	46.554420	Turda	
401050	23.812890	46.552650	Turda	
401053	23.814970	46.555610	Turda	
401054	23.816920	46.553390	Turda	
401055	23.816130	46.557530	Turda	
401058	23.790640	46.566280	Turda	
401059	23.829710	46.559480	Turda	
401060	23.824790	46.559520	Turda	
401061	23.831240	46.559100	Turda	
401062	23.831690	46.557670	Turda	
401063	23.790640	46.566280	Turda	
401064	23.822010	46.556430	Turda	
401065	23.792540	46.566480	Turda	
401067	23.817090	46.558060	Turda	
401068	23.790640	46.566280	Turda	
401069	23.816130	46.557530	Turda	
401070	23.818960	46.559010	Turda	
401071	23.795470	46.565550	Turda	
401072	23.815270	46.560690	Turda	
401073	23.790640	46.566280	Turda	
401074	23.792540	46.566480	Turda	
401076	23.787650	46.572650	Turda	
401077	23.788940	46.569790	Turda	
401078	23.788740	46.573100	Turda	
401079	23.791570	46.569260	Turda	
401080	23.814880	46.563690	Turda	
401081	23.791170	46.569660	Turda	
401082	23.814310	46.559680	Turda	
401085	23.779860	46.572100	Turda	
401086	23.780020	46.570660	Turda	
401087	23.779490	46.569550	Turda	
401088	23.777380	46.571180	Turda	
401089	23.783770	46.571420	Turda	
401090	23.790640	46.566280	Turda	
401091	23.782070	46.570870	Turda	
401094	23.790640	46.566280	Turda	
401095	23.785490	46.572140	Turda	
401096	23.782740	46.577680	Turda	
401097	23.776250	46.579920	Turda	
401098	23.784760	46.572190	Turda	
401099	23.813870	46.564270	Turda	
401100	23.788520	46.571050	Turda	
401101	23.792540	46.566480	Turda	
401103	23.776900	46.581170	Turda	
401104	23.773800	46.583050	Turda	
401105	23.771330	46.583940	Turda	
401106	23.776500	46.583880	Turda	
401107	23.790640	46.566280	Turda	
401108	23.790640	46.566280	Turda	
401109	23.781020	46.581110	Turda	
401112	23.790640	46.566280	Turda	
401113	23.784760	46.556660	Turda	
401114	23.787270	46.560050	Turda	
401115	23.778750	46.555230	Turda	
401116	23.776430	46.555390	Turda	
401117	23.789240	46.561830	Turda	
401118	23.782070	46.570870	Turda	
401121	23.781480	46.572370	Turda	
401122	23.790640	46.566280	Turda	
401123	23.790640	46.566280	Turda	
401124	23.768980	46.581710	Turda	
401125	23.771800	46.582930	Turda	
401126	23.770240	46.583870	Turda	
401127	23.770170	46.582710	Turda	
401130	23.790640	46.566280	Turda	
401131	23.786670	46.566760	Turda	
401132	23.795240	46.559980	Turda	
401133	23.791810	46.561450	Turda	
401134	23.791230	46.563950	Turda	
401135	23.789510	46.559110	Turda	
401136	23.793900	46.560690	Turda	
401139	23.790640	46.566280	Turda	
401140	23.790640	46.566280	Turda	
401141	23.774950	46.567950	Turda	
401142	23.780090	46.566340	Turda	
401143	23.787640	46.565340	Turda	
401144	23.790640	46.566280	Turda	
401145	23.787500	46.565430	Turda	
401148	23.785490	46.572140	Turda	
401149	23.783640	46.573760	Turda	
401150	23.783210	46.573020	Turda	
401151	23.782070	46.570870	Turda	
401152	23.778860	46.574850	Turda	
401153	23.761030	46.578600	Turda	
401154	23.775640	46.573050	Turda	
401157	23.785490	46.572140	Turda	
401158	23.783640	46.573760	Turda	
401159	23.791110	46.576430	Turda	
401160	23.790640	46.566280	Turda	
401161	23.784750	46.571980	Turda	
401162	23.831450	46.557150	Turda	
401163	23.782740	46.577680	Turda	
401165	23.792540	46.566480	Turda	
401166	23.790640	46.566280	Turda	
401167	23.787570	46.569760	Turda	
401168	23.789530	46.570380	Turda	
401169	23.789370	46.571120	Turda	
401170	23.796770	46.575110	Turda	
401171	23.790640	46.566280	Turda	
401172	23.792540	46.566480	Turda	
401173	23.792540	46.566480	Turda	
401174	23.770230	46.577390	Turda	
401175	23.790640	46.566280	Turda	
401176	23.790640	46.566280	Turda	
401177	23.790640	46.566280	Turda	
401178	23.777440	46.573600	Turda	
401179	23.775660	46.575050	Turda	
401180	23.763850	46.583530	Turda	
401181	23.792540	46.566480	Turda	
401183	23.790640	46.566280	Turda	
401184	23.790640	46.566280	Turda	
401185	23.782700	46.567240	Turda	
401186	23.782070	46.570870	Turda	
401187	23.788430	46.568100	Turda	
401188	23.790640	46.566280	Turda	
401189	23.786600	46.566190	Turda	
405100	23.880000	46.548610	Campia Turzii	
405200	23.890390	47.148480	Dej	
405201	23.851670	47.114720	Ocna Dejului	
405202	22.809700	46.489640	Pestera	
405203	23.793330	47.077220	Pintic	
405204	23.758710	47.160910	Somcutu Mic	
405300	23.900000	47.020000	Gherla	
405301	23.878460	47.021840	Baita	
405302	23.424170	46.645280	Hasdate (Gherla)	
405303	23.865150	46.987150	Silivas	
405400	23.033090	46.863370	Huedin	
405401	23.053060	46.880830	Bicalatu	
407005	23.241670	46.872500	Aghiresu	
407006	23.239740	46.936760	Arghisu	
407007	23.304170	46.864170	Bagara	
407008	23.226940	46.910280	Dancu	
407009	23.295280	46.856110	Doroltu	
407010	23.270750	46.866520	Aghiresu-Fabrici	
407011	23.246670	46.847220	Inucu	
407012	23.190000	46.848890	Leghia	
407013	23.291940	46.830830	Macau	
407014	23.244210	46.907640	Ticu	
407016	23.234290	46.921280	Ticu-Colonie	
407025	23.738890	46.685280	Aiton	
407026	23.698060	46.683060	Rediu	
407030	23.746390	47.039720	Alunis	
407031	23.749170	47.075830	Corneni	
407032	23.782780	47.035830	Ghirolt	
407033	23.718330	47.045280	Pruneni	
407034	23.719720	47.079720	Vale	
407035	23.752590	46.803110	Apahida	
407036	23.765830	46.735000	Bodrog	
407037	23.709820	46.835550	Campenesti	
407038	23.828330	46.793330	Corpadea	
407039	23.712220	46.767780	Dezmir	
407041	23.745650	46.727880	Pata	
407042	23.727500	46.792220	Sannicoara	
407043	23.717170	46.800010	Sub Coasta	
407045	23.492380	46.985510	Aschileu	
407046	23.492380	46.985510	Aschileu Mare	
407047	23.483330	46.983330	Aschileu Mic	
407048	23.459720	46.964440	Cristorel	
407049	23.499870	47.014860	Dorna	
407051	23.526110	46.980000	Fodora	
407055	23.525000	46.792780	Baciu	
407056	23.500000	46.845560	Corusu	
407057	23.451940	46.819720	Mera	
407058	23.530000	46.824170	Popesti	
407059	23.463270	46.802240	Radaia	
407061	23.492780	46.872500	Salistea Noua	
407062	23.463440	46.784310	Suceagu	
407065	23.467500	46.575560	Baisoara	
407066	23.390740	46.615710	Frasinet	
407067	23.423150	46.603930	Moara de Padure	
407068	23.345830	46.561940	Muntele Baisorii	
407069	23.340630	46.578160	Muntele Bocului	
407071	23.599890	46.777250	Muntele Cacovei	
407072	23.393890	46.586670	Muntele Filii	
407073	23.388330	46.601670	Muntele Sacelului	
407074	23.455100	46.601790	Sacel	
407075	23.029170	46.684440	Belis	
407076	23.191230	46.772330	Balcesti (Belis)	
407077	22.921730	46.672410	Dealu Botii	
407078	22.916940	46.649170	Giurcuta de Jos	
407079	22.916940	46.649170	Giurcuta de Sus	
407081	22.912780	46.590830	Poiana Horea	
407082	22.875240	46.643600	Smida	
407085	23.647870	47.143930	Bobalna	
407086	23.579470	47.111670	Antas	
407087	23.647870	47.143930	Babdiu	
407088	23.647870	47.143930	Blidaresti	
407089	23.723610	47.145280	Cremenea	
407091	23.725280	47.151390	Maia	
407092	23.603720	47.129410	Osorhel	
407093	23.608750	47.162450	Pruni	
407094	23.701790	47.147930	Razbuneni	
407096	23.710270	47.135440	Suaras	
407097	23.595100	47.106500	Valcelele	
407105	23.815580	46.914900	Bontida	
407106	23.893230	46.886860	Coasta	
407107	23.777600	46.906050	Rascruci	
407108	23.921670	46.875280	Tauseni	
407110	23.662430	46.930530	Borsa	
407111	23.707060	46.906490	Borsa-Catun	
407112	23.599890	46.777250	Borsa-Crestaia	
407113	23.618890	46.946940	Ciumafaia	
407114	23.611390	46.928610	Giula	
407115	24.147800	46.909250	Buza	
407116	24.197470	46.909380	Rotunda	
407120	23.916700	46.782300	Caianu	
407121	23.916700	46.782300	Barai	
407122	23.906400	46.794190	Caianu Mic	
407123	23.873140	46.807630	Caianu-Vama	
407124	23.948330	46.828330	Vaida-Camaras	
407126	23.035000	46.782220	Valeni (Caianu)	
407130	23.855020	46.483140	Calarasi	
407131	23.815560	46.514440	Bogata	
407132	23.887630	46.485480	Calarasi-Gara	
407135	23.007480	46.769680	Calatele	
407136	22.996430	46.802620	Calata	
407137	23.071390	46.708890	Dealu Negru	
407138	23.038890	46.754440	Finciu	
407139	23.035000	46.782220	Valeni (Calatele)	
407140	24.127600	46.786660	Camarasu	
407141	24.104170	46.761940	Naoiu	
407142	24.115830	46.809720	Samboleni	
407145	23.288550	46.791370	Capusu Mare	
407146	23.279170	46.770000	Agarbiciu	
407147	23.191230	46.772330	Balcesti (Capusu Mare)	
407148	23.255410	46.798490	Capusu Mic	
407149	23.201670	46.759170	Dangau Mare	
407151	23.194170	46.754720	Dangau Mic	
407152	23.217220	46.822780	Dumbrava	
407153	23.185000	46.812780	Paniceni	
407154	23.293650	46.807520	Straja (Capusu Mare)	
407155	23.857410	47.196620	Caseiu	
407156	23.825120	47.284170	Comorata	
407157	23.826740	47.198210	Coplean	
407158	23.844550	47.246600	Custura	
407159	23.910280	47.234720	Garbau Dejului	
407161	23.842620	47.262540	Guga	
407162	23.904440	47.265280	Leurda	
407163	23.874440	47.229720	Rugasesti	
407164	23.881740	47.268130	Salatruc	
407166	23.876940	47.167500	Urisor	
407170	24.161590	46.844490	Catina	
407171	24.207220	46.875560	Copru	
407172	24.153330	46.881940	Feldioara	
407173	24.172780	46.828060	Hagau	
407174	24.132870	46.831980	Hodaie	
407176	24.137220	46.848330	Valea Calda	
407180	23.788140	47.215740	Catcau	
407181	23.768330	47.257500	Muncel	
407182	23.822280	47.219210	Salisca	
407185	23.957610	46.663210	Ceanu Mare	
407186	23.957610	46.663210	Andici	
407187	23.989340	46.637640	Boian	
407188	23.949720	46.623890	Boldut	
407189	23.933110	46.659060	Ciurgau	
407191	23.909440	46.664170	Dosu Napului	
407192	23.968420	46.674230	Fanate	
407193	24.009930	46.640730	Hodai-Boian	
407194	24.025710	46.671730	Iacobeni	
407196	23.897990	46.632850	Mortesti	
407197	23.599890	46.777250	Starcu	
407198	23.937200	46.683710	Strucut	
407199	23.941770	46.645960	Valea lui Cati	
407205	23.540540	46.860330	Chinteni	
407206	23.526110	46.898330	Deusu	
407207	23.627780	46.881110	Feiurdeni	
407208	23.567410	46.889390	Macicasu	
407209	24.024240	46.593480	Padureni (Chinteni)	
407211	23.599740	46.907660	Satu Lung	
407212	23.463530	46.892720	Salistea Veche	
407213	24.078600	47.008900	Sanmartin (Chinteni)	
407214	23.508330	46.895280	Vechea	
407215	23.874410	47.294970	Chiuiesti	
407216	23.599890	46.777250	Dosu Bricii	
407217	22.944850	47.005880	Huta	
407218	23.866390	47.348060	Magoaja	
407219	23.952710	47.336570	Strambu	
407221	23.926770	47.328380	Valea Caseielului	
407222	23.898570	47.327820	Valea lui Opris	
407225	22.807500	46.953610	Ciucea	
407226	22.833770	46.974240	Vanatori	
407230	23.544780	46.651760	Ciurila	
407231	23.506260	46.619990	Filea de Jos	
407232	23.481940	46.609440	Filea de Sus	
407233	24.024240	46.593480	Padureni (Ciurila)	
407234	23.565280	46.638610	Prunis	
407236	23.525560	46.676940	Salicea	
407237	23.584440	46.652500	Saliste	
407238	23.542260	46.615670	Sutu	
407240	23.834920	46.753300	Cojocna	
407241	23.841110	46.696940	Boj-Catun	
407242	23.783890	46.711670	Boju	
407243	23.781390	46.757220	Cara	
407244	23.892890	46.686810	Huci	
407246	23.916110	46.698060	Iuriu de Campie	
407247	23.599890	46.777250	Moristi	
407248	23.293650	46.807520	Straja (Cojocna)	
407250	23.678600	47.034890	Cornesti	
407251	23.725480	46.988630	Barlea	
407252	23.631150	47.092530	Igritia	
407253	23.725000	46.970280	Lujerdiu	
407254	23.692780	46.998610	Morau	
407256	23.687260	47.017560	Stoiana	
407257	23.661390	47.057780	Tiocu de Jos	
407258	23.649440	47.077780	Tiocu de Sus	
407259	23.720280	47.013610	Tioltiur	
407260	23.900000	47.166670	Cuzdrioara	
407261	23.952500	47.172500	Manasturel	
407262	23.599890	46.777250	Valea Garboului	
407265	23.674440	46.972500	Dabaca	
407266	23.739720	46.939170	Luna de Jos	
407267	23.645830	47.004440	Paglisa	
407270	23.618330	46.716110	Feleacu	
407271	23.571420	46.698590	Casele Micesti	
407272	23.688460	46.712300	Gheorghieni	
407273	23.651920	46.690920	Saradis	
407274	23.636040	46.678440	Valcele	
407275	23.988400	47.025180	Fizesu Gherlii	
407276	23.927780	46.990000	Bont	
407277	23.599890	46.777250	Lunca Bontului	
407278	23.939180	47.010340	Nicula	
407279	23.921670	46.961480	Sacalaia	
407280	23.490830	46.747500	Floresti	
407281	23.433110	46.744890	Luna de Sus	
407282	23.505760	46.711910	Tauti	
407285	24.060830	46.705280	Frata	
407286	24.060830	46.705280	Berchiesu	
407287	24.094540	46.701480	Oas	
407288	24.067510	46.691840	Olariu	
407289	24.066280	46.673250	Padurea Iacobeni	
407291	24.085800	46.669530	Poiana Fratii	
407292	23.792360	47.447750	Razoare	
407293	23.994670	46.695900	Soporu de Campie	
407295	24.060830	46.705280	Garbau	
407296	23.678600	47.034890	Cornesti (Garbau)	
407297	23.415560	46.826670	Nadaselu	
407298	23.351940	46.852780	Turea	
407299	23.400000	46.800000	Vistea	
407300	24.089720	46.858890	Geaca	
407301	24.038090	46.883300	Chiris	
407302	24.102780	46.885280	Lacu	
407303	24.044910	46.855780	Legii	
407304	24.017500	46.908610	Puini	
407306	24.064060	46.898380	Sucutard	
407310	23.391760	46.754100	Gilau	
407311	23.330870	46.731210	Somesu Cald	
407312	23.365520	46.732680	Somesu Rece	
407315	23.517780	46.553060	Iara	
407316	23.521390	46.593060	Agris	
407317	23.610000	46.539170	Borzesti	
407318	23.600620	46.507800	Buru	
407319	23.474170	46.542780	Cacova Ierii	
407321	23.522860	46.540000	Fagetu Ierii	
407322	23.528980	46.497020	Lungesti	
407323	23.463610	46.543950	Masca	
407324	23.583890	46.544440	Magura Ierii	
407326	23.484170	46.515830	Ocolisel	
407327	23.548950	46.540680	Surduc	
407328	23.556810	46.570470	Valea Agrisului	
407329	23.424820	46.553940	Valea Vadului	
407335	23.814430	46.989770	Iclod	
407336	23.776980	46.956770	Fundatura	
407337	23.599890	46.777250	Iclozel	
407338	23.846670	47.003890	Livada (Iclod)	
407339	23.820000	47.046390	Orman	
407340	23.105120	46.838260	Izvoru Crisului	
407341	23.152220	46.854720	Nadasu	
407342	23.066410	46.838830	Nearsova	
407343	23.072880	46.852140	Saula	
407345	23.803060	47.135000	Jichisu de Jos	
407346	23.826390	47.128890	Codor	
407347	23.750830	47.101940	Jichisu de Sus	
407348	23.713620	47.101850	Sigau	
407349	23.760560	47.143610	Tarpiu	
407350	23.793330	46.855000	Jucu	
407351	23.852780	46.841110	Gadalin	
407352	23.762550	46.860500	Juc-Herghelie	
407353	23.771940	46.842500	Jucu de Mijloc	
407354	23.793330	46.855000	Jucu de Sus	
407356	23.874190	46.856420	Visea	
407360	23.921110	46.505560	Luna	
407361	23.976940	46.447220	Gligoresti	
407362	23.950330	46.468410	Luncani	
407365	23.199390	46.647920	Maguri-Racatau	
407366	23.106670	46.631110	Maguri	
407367	23.599890	46.777250	Muntele Rece	
407370	23.083060	46.781390	Manastireni	
407371	23.083060	46.781390	Ardeova	
407372	23.083060	46.781390	Bedeciu	
407373	23.080280	46.795280	Bica	
407374	23.083060	46.781390	Dretea	
407376	23.599890	46.777250	Manasturu Romanesc	
407380	22.953840	46.747890	Margau	
407381	22.953840	46.747890	Bociu	
407382	22.980560	46.786670	Buteni	
407383	22.977330	46.770960	Ciuleni	
407384	22.887500	46.705280	Rachitele	
407386	22.901150	46.744370	Scrind-Frasinet	
407390	23.108700	46.685300	Marisel	
407391	23.268800	46.714000	Tarnita	
407395	23.925060	47.147480	Mica	
407396	23.950160	47.152570	Dambu Mare	
407397	23.924720	47.120280	Manastirea	
407398	23.980830	47.114440	Nires	
407399	23.993950	47.156090	Sanmarghita	
407401	23.599890	46.777250	Valea Ciresoii	
407402	24.022780	47.167220	Valea Luncii	
407405	23.747220	46.541390	Mihai Viteazu	
407406	23.708330	46.542140	Cheia	
407407	23.678600	47.034890	Cornesti (Mihai Viteazu)	
407410	23.942970	47.053920	Mintiu Gherlii	
407411	23.885830	47.058330	Bunesti	
407412	23.865560	47.081110	Nima	
407413	23.999790	47.071600	Padurenii (Mintiu Gherlii)	
