CUL	LONGITUDE	LATITUDE	NAME
67017	13.337188	42.444282	Marruci
67017	13.312784	42.432251	Pizzoli
67017	13.322956	42.422938	San Lorenzo di Pizzoli
67026	13.542037	42.321741	Poggio Picenze
67020	13.606536	42.278568	Prata d'Ansidonia
67020	13.641574	42.265796	Tussio
67035	13.910861	42.093495	Bagnaturo
67035	13.874852	42.099389	Pratola Peligna
67030	13.880019	42.055333	Campo di Fano
67030	13.833403	42.058199	Prezza
67027	13.814815	42.102607	Raiano
67036	14.066418	41.870743	Rivisondoli
67030	13.886598	42.123955	Roccacasale
67066	13.069129	42.025158	Rocca di Botte
67047	13.490019	42.237204	Rocca di Cambio
67048	13.520333	42.205796	Rocca di Mezzo
67048	13.517056	42.177037	Rovere
67030	13.977474	41.934473	Rocca Pia
67037	14.033885	41.824178	Aremogna
67037	14.118931	41.847581	Pietransieri
67037	14.079944	41.847663	Roccaraso
67058	13.619357	42.004030	San Benedetto dei Marsi
67020	13.771266	42.184531	San Benedetto in Perillis
67028	13.558185	42.288040	San Demetrio ne' Vestini
67020	13.628248	42.294993	Castelnuovo
67020	13.658494	42.284863	San Pio delle Camere
67067	13.205401	42.101140	Sante Marie
67067	13.643098	42.344199	Santo Stefano
67067	13.250126	42.105606	Scanzano
67020	13.525180	42.288977	Sant'Eusanio Forconese
67020	13.643098	42.344199	Santo Stefano di Sessanio
67050	13.480271	41.850401	Castronovo
67050	13.534835	41.812289	Roccavivi
67050	13.523409	41.833593	San Vincenzo Valle Roveto
67050	13.534817	41.844445	San Vincenzo Valle Roveto superiore
67050	13.535145	41.843860	San Vincenzo Vecchio
67038	13.870421	41.930590	Frattura
67038	13.882747	41.901750	Scanno
67030	14.039574	41.747218	Scontrone
67030	14.064327	41.753269	Villa Scontrone
67019	13.255876	42.372151	Scoppito
67019	13.183865	42.363688	Sella di Corno
67019	13.219132	42.348678	Vigliano
67068	13.382219	42.065923	Cappelle
67068	13.339503	42.063230	Scurcola Marsicana
67029	13.680298	42.153828	Secinaro
67039	13.917066	42.089873	Abazia di Sulmona
67039	13.925630	42.021301	Albanese
67039	13.917785	42.047545	Arabona
67039	13.930167	42.008463	Cavate
67039	13.945796	42.067519	Marane
67039	13.925648	42.046828	Sulmona
67039	13.896780	42.046385	Torrone
67069	13.265316	42.099166	Gallo
67069	13.235457	42.087904	Poggetello
67069	13.304660	42.085282	Poggio Filippo
67069	13.207764	42.066189	Roccacerro
67069	13.280257	42.093772	San Donato
67069	13.315718	42.075854	Sorbo
67069	13.256965	42.068868	Tagliacozzo
67069	13.195220	42.091289	Tremonti
67069	13.312519	42.030796	Villa San Sebastiano
67020	13.669042	42.183832	Goriano Valli
67020	13.635255	42.202973	Tione degli Abruzzi
67049	13.260333	42.339389	Rocca Santo Stefano
67049	13.320426	42.411083	San Nicola
67049	13.296848	42.298529	Tornimparte
67049	13.300944	42.296426	Villagrande
67059	13.535481	41.957981	Trasacco
67030	13.838085	41.935275	Villalago
67020	13.772667	42.330481	Carrufo
67020	13.777981	42.334241	Villa Santa Lucia degli Abruzzi
67020	13.538148	42.271407	Villa Sant'Angelo
67050	13.626614	41.866605	Villavallelonga
67030	13.934263	41.775659	Villetta Barrea
67030	13.817655	42.128152	Vittorito
65020	14.013646	42.224515	Abbateggio
65020	13.971743	42.294949	Alanno
65020	14.015167	42.285315	Alanno Scalo
65020	14.011741	42.292519	Ticchione
65020	13.961111	42.219241	Bolognano
65020	13.954177	42.193405	Musellaro
65020	13.951444	42.250821	Piano d'Orta
65010	13.862457	42.318495	Brittoli
65022	13.843296	42.197370	Bussi Officine
65022	13.824796	42.212633	Bussi sul Tirino
65010	14.103223	42.465017	Cappelle sul Tavo
65023	14.002929	42.157270	Caramanico Terme
65023	13.971268	42.188135	San Tommaso
65010	13.861722	42.334074	Carpineto della Nora
65020	13.923357	42.238639	Castiglione a Casauria
65011	13.952404	42.347020	Catignano
65012	14.076722	42.365944	Cepagatti
65012	14.102327	42.352934	Vallemare
65012	14.125333	42.385167	Villanova
65012	14.112519	42.344074	Villareia
65013	14.060167	42.519241	Citta Sant'Angelo
65013	14.138009	42.526075	Marina
65013	14.129852	42.514241	San Martino bassa
65013	14.072016	42.511255	Villa Cipresso
65010	13.902439	42.325615	Civitaquana
65010	13.885710	42.364529	Civitella Casanova
65010	13.886178	42.388732	Vestea
65010	14.044704	42.446722	Barberi
65010	14.016278	42.460019	Collecorvino
65010	14.086111	42.474241	Congiunti
65010	14.076407	42.466259	Santa Lucia
65020	13.873899	42.275641	Corvara
65020	13.933778	42.308130	Cugnoli
65010	13.970333	42.521407	Elice
65010	13.823111	42.442291	Farindola
65020	14.035890	42.243623	Lettomanoppello
65014	13.983680	42.436699	Loreto Aprutino
65024	14.060944	42.258778	Manoppello
65024	14.063148	42.309852	Manoppello Scalo
65024	14.060944	42.258778	Ripacorbaria
