CUL	LONGITUDE	LATITUDE	NAME
76250	18.4262247	44.8778264	Gradačac
75244	18.6948053	44.6890208	Humci
75216	18.6144956	44.5141931	Husino
75260	18.8764839	44.4450549	Kalesija
75211	18.0782775	43.9438172	Kiseljak
75280	18.6937539	44.2259412	Kladanj
75247	18.8801473	44.7086565	Koraj
75213	18.0137475	42.9231079	Lipnica
75214	18.6004057	44.490397	Ljubače
75240	18.844268	44.6354188	Lopare
75293	18.3498309	44.4376937	Lozna
75300	18.5269884	44.5333718	Lukavac
75301	18.52747114	44.54089625	Lukavac Mjesto
75327	18.1182655	44.7948537	Lukavica
75326	19.0672168	44.4928513	Malešići
75267	17.2346617	44.6616106	Memići
75269	18.2096365	43.6177956	Međeđa
76257	18.4044521	44.8025887	Donja Međiđa
75329	18.4049189	44.6180637	Miričina
75212	17.7843954	42.9873224	Mramor
75323	18.3714093	44.6467057	Orahovica Donja
76256	18.6113927	44.9067746	Pelagićevo
75355	18.5899513	44.6366374	Podorašje
75303	16.606211	44.2972637	Poljice
75249	18.8899154	43.7477749	Priboj
75304	18.4949873	44.5110918	Prokosovići
75305	18.478079	44.5453026	Puračić
75268	18.8136601	44.4675625	Rainci Gornji
75275	17.8135042	44.3593841	Šerići
75245	18.7565201	44.7297661	Šibošnica
75207	18.7430951	44.5266775	Simin Han
75353	18.4250975	44.7292862	Sladna
75356	18.4970896	44.7387846	Špionica
75350	18.4914812	44.7039779	Srebrenik
76258	18.4742995	44.7922476	Srnice
75324	18.2591978	44.7139759	Stjepan Polje
75283	18.8875769	44.2476631	Stupari
75357	18.6107637	44.6189708	Tinja
75265	18.7877369	44.4796859	Tojšići
76255	18.5020891	44.9127749	Tramošnica
76253	18.5251778	44.881105	Turić
75306	15.8317829	44.8731408	Turija
75000	18.675193	44.5391105	Tuzla
75101	18.675193	44.5391105	Tuzla
75103	18.675193	44.5391105	Tuzla
75104	18.675193	44.5391105	Tuzla
75105	18.675193	44.5391105	Tuzla
75106	18.675193	44.5391105	Tuzla
75107	18.675193	44.5391105	Tuzla
75108	18.675193	44.5391105	Tuzla
75109	18.675193	44.5391105	Tuzla
75307	18.3199976	44.569755	Vasiljevci
75248	18.7533683	43.9310128	Vražići
76254	18.4897206	44.8071725	Vučkovci
76259	18.3036439	44.8217538	Zelinja
75270	18.6501306	44.451574	Živinice
75272	18.6665	44.4053656	Ðurđevik
77246	16.6938884	44.8158333	Arapuša
77000	15.8690863	44.8146409	Bihać
77101	15.8690863	44.8146409	Bihać
77103	15.8690863	44.8146409	Bihać
77104	15.8690863	44.8146409	Bihać
77105	15.8690863	44.8146409	Bihać
77106	15.8690863	44.8146409	Bihać
77240	16.1528053	44.8840208	Bosanska Krupa
77250	16.369403	44.5560108	Bosanski Petrovac
77256	16.5792045	44.549017	Bravsko
77205	15.8865129	44.8829866	Brekovica
79269	16.4285497	44.8833743	Budimlić Japra
77245	16.0316808	45.0625034	Bužim
77220	15.9418198	44.9663757	Cazin
77226	15.89364	44.9783944	Ćoralići
77242	17.7532443	43.2542708	Dobro Selo
79266	16.5661539	44.7923346	Donji Kamengrad
79289	16.8314833	44.3684789	Donji Vrbljani
79264	16.5114687	44.7900665	Fajtovci
77222	15.9526432	45.0094414	Gornja Koprivna
79288	16.8178684	44.4195055	Gornji Ribnik
77208	15.7792384	44.876441	Izačić
